@relation 'MW1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 1 {A,B,C,D}
@attribute 3 {A,B,C,D}
@attribute 18 {A,B,D,C}
@attribute 25 {A,B,C,D}
@attribute 15 {A,D}
@attribute 17 {A,B,C,D}
@attribute 16 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 14 {A,C,B,D}
@attribute 12 {D,C,B,A}
@attribute 20 {B,C,D,A}
@attribute 6 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 7 {A,B,C,D}
@attribute 10 {A,B,D,C}
@attribute 9 {A,B,C,D}
@attribute 36 {A,D,B,C}
@attribute 37 {A,B,C,D}
@attribute 21 {A,B,C,D}
@attribute 33 {A,B,C,D}
@attribute 32 {A,B,C,D}
@attribute 34 {A,B,C,D}
@attribute 22 {A,B,C,D}
@attribute 35 {A,B,D,C}
@attribute 31 {A,B,C,D}
@attribute 30 {B,D,A}
@attribute 19 {A,B,C,D}
@attribute 27 {A,B,C,D}
@attribute 23 {D,C,B,A}
@attribute 24 {B,C,D,A}
@attribute 28 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 26 {D,B,C,A}
@attribute 8 {A,C,D,B}
@attribute 29 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 11 {A,B,C,D}
@attribute class {FALSE,TRUE}

@data
A,A,B,B,A,A,A,A,A,D,C,A,A,A,A,A,A,A,B,B,B,B,B,A,B,B,C,A,B,C,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,B,A,A,A,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,A,A,B,A,B,A,A,A,D,C,A,A,A,A,A,A,A,B,A,B,B,B,A,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,B,A,A,B,A,A,A,D,B,A,A,A,A,A,D,A,A,B,A,A,A,A,A,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,A,B,A,A,C,A,A,A,D,B,A,A,A,A,A,D,A,A,B,A,A,A,A,B,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,A,A,D,B,A,A,A,B,A,B,A,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,A,A,D,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,A,A,D,B,A,A,B,B,A,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,B,B,A,A,B,A,A,D,C,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,B,B,A,A,B,A,A,D,C,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,B,B,A,A,B,A,A,D,C,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,A,FALSE
A,A,B,B,A,A,B,B,A,D,C,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,A,FALSE
A,A,D,B,A,A,B,B,A,D,C,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,C,A,B,C,A,A,D,A,B,A,A,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,C,B,A,A,A,B,A,C,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,A,A,B,A,A,B,A,A,C,C,A,A,A,B,A,C,B,B,A,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,C,A,A,A,B,A,A,A,A,A,A,B,A,B,A,B,C,A,A,C,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,A,B,A,A,A,B,A,A,A,B,B,A,D,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,A,B,A,A,A,A,A,B,A,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,A,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,D,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,D,B,A,A,A,B,A,B,B,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,A,A,A,B,A,A,B,A,B,A,B,A,B,B,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,B,A,A,B,A,A,A,B,A,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,A,A,B,A,A,B,A,A,D,C,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,A,B,A,A,A,B,A,A,D,B,A,A,A,B,A,C,B,A,B,A,B,A,B,B,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,A,B,B,A,A,B,B,A,D,D,A,A,A,B,A,A,B,B,B,B,B,B,B,C,B,D,A,A,D,A,A,D,A,B,A,B,FALSE
A,A,A,A,A,A,A,A,A,C,B,A,A,A,B,A,D,A,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,C,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,B,C,A,B,B,A,A,D,C,A,A,B,FALSE
A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,A,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,D,A,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,B,A,A,A,B,B,A,D,B,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,C,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,B,B,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,C,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,D,C,A,B,B,A,A,D,D,A,A,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,B,A,D,A,A,A,A,B,A,A,A,B,B,A,D,B,A,A,D,D,A,A,B,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,A,D,B,A,A,D,D,A,A,B,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,C,A,B,B,A,A,D,D,A,A,B,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,B,A,D,A,A,A,A,B,A,A,A,B,C,A,B,B,A,A,D,D,A,A,B,FALSE
A,A,B,B,A,A,B,A,A,B,C,A,A,B,A,A,B,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,A,A,A,A,A,B,A,A,C,C,A,A,B,A,A,D,B,B,B,B,B,A,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,A,A,B,A,A,B,A,A,D,C,A,A,B,A,A,B,B,B,B,B,C,B,B,B,B,D,A,A,C,A,A,D,A,A,A,B,FALSE
A,A,B,B,D,A,B,A,A,C,C,A,A,B,D,A,A,B,B,B,B,B,B,B,B,B,C,B,B,C,A,A,D,A,A,A,B,FALSE
A,A,A,A,A,A,B,A,A,B,B,B,A,B,B,B,D,B,A,B,A,B,A,B,B,B,C,B,B,B,B,A,D,A,A,A,A,FALSE
A,A,A,B,A,A,B,A,A,B,C,B,A,B,B,B,B,B,B,A,B,C,B,B,B,B,D,B,A,C,B,A,D,A,B,A,A,FALSE
A,A,A,B,A,A,B,A,A,D,C,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,A,A,B,FALSE
A,A,A,B,A,A,B,B,A,D,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,A,B,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,B,A,B,B,A,D,B,A,A,D,A,A,B,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,B,A,B,A,B,B,A,D,B,A,A,D,A,A,B,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,B,A,FALSE
A,A,B,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,B,A,B,B,A,D,B,A,A,D,A,A,B,A,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,A,A,D,B,A,A,B,B,A,B,B,B,C,A,B,C,A,A,D,A,A,B,A,FALSE
A,A,B,B,A,A,B,A,A,D,C,A,A,A,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,B,A,FALSE
A,A,B,B,A,A,B,A,A,D,C,A,A,A,A,A,D,B,B,B,B,C,B,B,B,B,C,A,B,C,A,A,D,A,A,B,A,FALSE
A,A,D,B,A,A,B,A,A,D,C,A,A,A,A,A,D,B,B,B,B,B,B,B,B,A,C,A,B,C,A,A,D,A,A,B,A,FALSE
A,A,B,B,A,A,B,B,A,D,C,A,A,A,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,B,A,FALSE
A,A,A,A,A,A,A,A,A,C,C,A,A,A,B,A,D,A,A,A,A,B,A,B,A,B,C,A,B,C,A,A,D,A,A,B,A,FALSE
A,A,A,A,A,A,B,A,A,C,B,A,A,A,B,A,D,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,A,A,B,A,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,B,A,D,B,A,A,A,B,A,B,A,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,B,A,D,B,A,A,A,B,A,B,B,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,A,A,A,A,A,B,A,A,D,C,A,A,A,B,A,D,B,A,B,A,B,A,B,B,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,A,A,A,A,A,A,A,A,C,C,A,A,A,B,A,D,A,A,A,A,B,A,B,A,B,C,A,B,C,A,A,D,C,A,B,A,FALSE
A,A,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,B,A,A,A,B,C,A,B,B,A,A,D,D,A,B,A,FALSE
A,A,B,B,A,A,B,A,A,B,C,A,A,B,A,A,D,B,B,B,B,B,B,B,B,B,D,A,A,C,A,A,D,A,A,B,A,FALSE
A,A,A,A,D,A,A,A,A,C,B,A,A,B,D,A,D,A,A,A,A,B,A,B,A,B,C,B,B,B,A,A,D,D,A,B,B,FALSE
A,A,A,B,A,A,B,A,A,C,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,A,B,B,FALSE
A,A,A,B,A,A,B,A,A,C,C,B,A,B,B,B,D,B,B,A,B,C,B,B,B,B,D,B,A,C,B,A,D,A,A,B,B,FALSE
A,A,A,B,A,A,B,A,A,C,C,B,A,B,B,B,D,B,B,B,B,C,B,B,B,B,D,B,A,C,B,A,D,A,A,B,B,FALSE
A,A,A,A,A,A,B,A,A,B,B,B,A,B,B,B,D,B,A,A,A,B,A,B,A,B,C,B,B,B,B,A,D,D,A,B,A,FALSE
A,A,A,A,A,A,B,A,A,B,C,B,A,B,B,B,D,B,A,A,A,B,A,B,A,B,C,B,A,C,B,A,D,D,A,B,A,FALSE
A,A,A,B,A,A,A,B,A,C,C,B,A,B,B,B,D,A,B,A,B,B,B,B,B,B,C,B,A,C,B,A,D,D,B,B,B,FALSE
A,A,A,A,A,A,B,A,A,D,B,B,A,B,B,B,D,B,A,A,A,B,A,B,A,B,C,B,B,B,B,A,D,D,A,B,B,FALSE
A,A,A,B,A,A,B,A,A,B,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,C,A,FALSE
A,A,A,B,A,A,A,A,A,D,C,A,A,A,A,A,D,A,B,A,B,B,B,A,B,B,C,A,B,C,A,B,D,A,A,A,A,FALSE
A,A,B,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,A,B,B,B,A,D,B,A,B,D,A,A,A,A,FALSE
A,A,A,A,A,A,B,A,A,C,B,A,A,B,A,A,D,B,A,A,A,B,A,B,A,B,C,A,B,B,A,B,D,C,A,A,B,FALSE
A,A,A,B,A,A,B,B,A,B,C,A,A,B,A,A,D,B,B,B,B,B,A,B,A,B,C,A,B,C,A,B,D,D,A,A,B,FALSE
A,A,A,B,A,A,B,B,A,B,C,A,A,B,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,B,D,D,A,A,B,FALSE
A,A,B,B,A,A,B,A,A,D,D,A,A,A,A,A,D,B,B,B,C,B,B,B,B,A,D,A,A,D,A,B,D,A,B,B,A,FALSE
A,A,D,B,A,A,A,B,A,D,C,A,A,A,A,A,D,B,B,B,B,A,B,B,B,B,C,A,B,C,A,C,D,A,B,B,A,FALSE
A,A,D,B,A,A,A,B,A,D,C,A,A,A,A,A,D,B,B,B,B,A,B,B,B,B,C,A,B,C,A,C,D,A,B,B,A,TRUE
A,A,D,B,A,A,B,B,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,D,D,A,B,A,B,FALSE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,D,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,B,A,A,A,A,A,A,D,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,B,A,B,A,A,B,A,A,D,C,A,A,A,A,A,D,B,B,A,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,FALSE
A,B,B,A,A,A,B,A,A,D,B,A,A,A,A,A,C,B,A,B,A,A,A,B,B,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,B,B,A,A,B,A,A,D,B,A,A,A,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,B,A,A,D,A,A,A,A,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,A,A,C,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,A,TRUE
A,B,D,A,A,A,B,A,A,D,B,A,A,A,A,A,D,B,B,B,A,A,B,B,B,B,B,A,D,B,A,A,D,A,A,A,A,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,A,A,A,B,B,B,B,C,B,B,B,B,D,A,A,C,A,A,D,A,A,A,B,FALSE
A,B,A,A,A,A,B,A,A,D,B,A,A,A,B,A,A,B,A,B,A,B,A,B,B,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,B,A,A,A,A,B,A,A,D,B,A,A,A,B,A,D,B,A,B,A,B,A,B,B,B,C,A,B,B,A,A,D,A,A,A,B,FALSE
A,B,A,B,A,A,B,A,A,D,C,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,B,B,A,A,A,B,A,A,D,B,A,A,A,B,A,D,B,A,A,A,A,A,B,A,B,B,A,D,B,A,A,D,A,B,A,B,FALSE
A,B,B,A,A,A,B,A,A,D,B,A,A,A,B,A,B,B,B,B,A,A,B,B,B,B,B,A,D,B,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,B,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,B,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,C,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,B,TRUE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,B,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,A,B,A,C,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,B,FALSE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,B,B,A,D,B,A,A,D,C,A,A,B,FALSE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,D,A,A,B,FALSE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,B,A,D,A,A,A,A,A,A,A,A,B,B,A,D,B,A,A,D,D,A,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,B,B,A,B,B,B,B,B,C,B,B,B,B,C,A,A,C,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,B,B,A,A,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,B,B,A,B,B,B,B,B,C,B,B,B,B,C,A,B,C,A,A,D,A,B,A,B,FALSE
A,B,A,A,A,A,B,A,A,D,B,A,A,B,A,A,A,B,A,A,A,B,A,B,A,B,C,A,B,B,A,A,D,C,A,A,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,B,A,A,A,B,B,B,B,B,B,B,B,D,C,A,B,C,A,A,D,D,A,A,B,FALSE
A,B,B,A,A,A,B,A,A,D,B,B,A,B,B,B,A,B,A,B,A,B,A,B,B,B,C,B,B,B,B,A,D,A,A,A,B,FALSE
A,B,B,A,A,A,B,B,A,D,B,B,A,B,B,B,B,B,A,B,A,B,A,B,B,B,C,B,B,B,B,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,A,B,TRUE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,A,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,B,B,A,B,FALSE
A,B,B,A,A,A,A,A,A,D,B,B,A,B,B,B,A,A,A,B,A,B,A,B,B,B,B,B,D,B,B,A,D,D,B,A,B,FALSE
A,B,B,A,A,A,B,B,A,D,B,B,A,B,B,B,A,B,A,B,A,B,A,B,B,B,C,B,B,B,B,A,D,D,B,A,B,FALSE
A,B,B,A,A,A,A,A,A,D,B,A,A,A,A,A,D,A,A,B,A,A,A,B,B,B,B,A,D,B,A,A,D,A,A,B,A,FALSE
A,B,B,A,A,A,B,A,A,D,B,A,A,A,A,A,D,B,A,B,A,A,A,B,B,B,B,A,D,B,A,A,D,A,A,B,A,FALSE
A,B,D,B,A,A,B,A,A,D,B,A,A,A,A,A,D,B,B,B,B,A,B,B,B,B,B,A,D,B,A,A,D,A,B,B,A,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,A,A,A,D,B,B,B,B,A,B,B,B,B,C,A,B,C,A,A,D,A,B,B,A,FALSE
A,B,A,B,A,A,B,A,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,B,A,A,A,B,A,D,B,B,B,B,A,B,B,B,B,B,A,D,B,A,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,A,B,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,B,B,TRUE
A,B,A,A,A,A,A,A,A,D,B,A,A,A,B,A,D,A,A,A,A,B,A,B,B,B,C,A,B,B,A,A,D,D,A,B,B,FALSE
A,B,B,B,A,A,B,B,A,C,C,A,A,B,A,A,D,B,B,B,B,C,B,B,B,B,C,A,B,C,A,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,A,A,B,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,A,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,B,A,A,D,B,B,B,B,B,B,B,B,B,C,A,B,C,A,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,A,A,B,B,A,D,B,B,B,B,C,B,B,B,B,C,A,B,C,A,A,D,A,B,B,B,FALSE
A,B,A,B,A,A,B,A,A,D,C,B,A,B,B,B,D,B,B,B,B,C,B,B,B,B,C,B,A,C,B,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,A,A,D,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,A,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,D,B,B,B,B,B,B,B,B,B,C,B,B,C,B,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,C,B,B,B,B,C,B,B,B,B,D,B,A,C,B,A,D,A,B,B,B,FALSE
A,B,B,B,A,A,B,B,A,D,C,B,A,B,B,B,D,B,B,B,B,C,B,B,B,B,D,B,A,C,B,A,D,A,B,B,B,FALSE
A,B,D,C,A,A,B,B,A,D,D,B,A,B,B,B,D,B,C,C,C,B,C,B,C,B,C,B,B,D,B,A,D,A,B,B,B,TRUE
A,B,A,B,A,A,B,B,A,C,C,B,A,B,B,B,D,B,B,B,B,C,B,B,B,B,D,B,A,C,B,A,D,A,B,C,B,TRUE
A,B,B,B,A,A,B,A,A,D,C,A,A,A,A,A,D,B,B,B,B,B,B,B,B,A,C,A,B,C,A,A,D,A,B,D,A,TRUE
A,B,B,A,A,B,B,A,A,D,B,A,A,A,A,A,D,B,A,B,A,B,A,B,B,A,C,A,B,B,A,A,D,A,A,D,A,FALSE
